399, -0.288663 -0.042791 -0.312001 0.603322 -0.46901 -0.871019 -0.450201 -0.908449 -0.725534 -0.375553 0.055706 0.444876 1.981058;
400, 0.998983 0.09705 -0.297763 0.851661 0.004846 -0.602591 -0.502206 -0.327802 -0.620934 -0.805829 0.029226 0.051618 1.264476;
401, 0.88066 0.242434 0.202004 0.795739 -0.02151 -0.559199 -0.271049 -0.068931 -0.486983 -0.806436 -0.090789 0.118282 1.464836;
402, -0.569718 0.884045 0.158603 0.972355 -0.016924 -0.810515 -0.400541 0.036409 -0.270549 -0.860373 -0.712628 -0.16496 2.821058;
403, 2.02269 0.61997 -0.447343 0.085972 -0.851996 -1.106711 -0.307698 -0.205106 -0.231002 -0.567165 -0.569024 -0.312763 1.566671;
404, 0.361257 -0.032434 -0.174752 0.879524 0.025104 -0.433715 -0.592146 -0.13099 -0.584845 -0.729593 0.025142 0.335409 0.792342;
405, 0.713218 0.118828 0.094964 0.675888 -0.000005 -0.512484 -0.335369 -0.18839 -0.733016 -0.664282 -0.173833 -0.0795 1.409093;
406, 0.513592 0.091924 -0.213718 1.152531 0.30906 -0.592436 -0.216268 0.160195 -0.122127 -0.635761 -0.279714 0.289598 1.848552;
407, -0.441984 -0.138498 -0.299342 0.813114 -0.617054 -1.023665 -0.466563 -0.551273 -0.544366 -0.781926 -0.295319 0.39152 1.650629;
408, -1.505664 0.202206 -0.987335 0.20736 -0.973184 -1.217693 -0.133151 0.514888 0.133986 -0.910479 -0.4788 -0.096366 0.826324;
409, -0.661947 -0.13695 -0.180035 0.340199 -0.828649 -1.15342 -0.787148 0.043216 0.229715 -0.361453 -0.434402 -0.11339 1.610543;
410, -1.818777 0.218665 -1.280103 0.205382 -1.04925 -0.950868 -1.025296 0.191537 0.37086 -0.466778 -0.447349 -0.445243 1.131045;
411, -1.187924 -0.00074 -0.516879 0.36199 -0.975179 -0.887544 -0.974619 -0.02039 -0.037516 -0.324603 -0.427069 0.124781 2.060454;
412, -1.760989 0.26784 -1.153113 0.367666 -0.990431 -1.029621 -0.837073 0.556253 0.151852 -0.377478 -0.570041 -0.473396 1.135834;
413, -0.83087 0.317543 -1.903738 0.020357 -1.08844 -0.554861 -0.085538 -0.334625 -0.669326 -1.060479 -0.052895 -0.11062 1.035204;
414, -1.555948 0.325699 -1.873034 -0.007172 -0.879324 -0.466632 -0.080029 -0.315927 -0.89355 -1.072986 0.07724 -0.012843 1.157306;
415, -1.608361 0.202543 -1.814219 0.24773 -0.506234 -0.92727 -0.532733 -0.369962 -1.285907 -1.413004 0.207979 0.368157 1.324379;
416, -2.08143 -0.230686 -1.995114 -0.386456 -0.805838 -0.540663 -0.119295 0.007779 -1.04031 -0.693868 0.612385 0.25035 1.245595;
417, -2.42226 0.425127 -1.510585 -0.429324 -1.157842 -0.998373 -0.242027 0.115491 -1.37374 -1.267813 -0.396722 -0.874532 1.399751;
418, -1.705979 0.21224 -2.331057 -0.615982 -1.239878 -0.748612 -0.40622 -0.043027 -0.353305 -0.838076 -0.071798 0.138331 1.237317;
419, -1.537022 0.016711 -1.883825 -1.146989 -0.643937 -0.849621 -1.03922 -0.541186 -0.705324 -1.224423 0.119487 0.424425 2.007797;
420, -0.829321 0.744572 -1.84991 -0.157051 -0.7032 -0.629451 -0.438068 -0.246068 -0.522491 -1.325619 -0.206644 0.126645 1.041091;
421, -2.182959 0.516259 -1.528198 -0.284314 -1.413164 -0.86347 -0.36841 0.35751 -0.19243 -1.122125 -0.383256 0.243459 0.729161;
422, -1.524692 -0.187719 -1.944828 -1.183016 -0.922283 -0.397249 -0.473028 -1.001952 -0.867691 -0.587804 -0.05508 -0.08109 1.712852;
423, -1.21191 0.648991 -1.744754 -0.47346 -1.113561 -0.448993 -0.189228 0.049753 -0.770739 -1.426795 -0.331001 0.226048 1.151557;
424, -1.476293 0.327626 -1.635036 -0.577223 -1.147968 -0.797617 -0.317537 0.003286 -0.432657 -1.236185 -0.521838 0.247533 1.035493;
425, -0.749519 0.36755 -0.706155 0.305455 -0.721389 -0.948753 -0.406454 -0.177223 -0.361224 -1.006076 -0.924721 -0.232417 0.986175;
426, -0.885886 0.011736 -0.705835 -0.119304 -0.466979 -0.54186 -0.190078 -0.107101 -0.505879 -0.853224 -0.717186 -0.410141 2.292742;
427, -0.298147 0.731934 -0.903736 0.005283 -0.752121 -0.51106 -0.34601 0.17678 0.253817 -0.621634 -0.44462 -0.355956 0.653544;
428, 2.047574 0.788827 -0.254411 0.611802 -0.070828 -0.662876 -0.458512 -0.352727 -0.116297 -0.305249 -0.097028 0.111076 1.170876;
429, -0.050775 0.439923 -0.425127 0.726668 -0.150262 -0.415825 -0.672891 -0.728985 -0.887636 -0.890738 -0.214485 0.162793 1.629117;
430, -0.743431 -0.031922 -0.817129 0.567526 -0.432555 -0.738432 -0.36642 -0.57286 -0.679353 -0.649059 -0.470232 -0.181865 2.010429;
431, 0.610355 0.801059 -0.156974 0.65721 0.404725 -0.291612 -0.115793 0.026244 0.182678 -0.274008 -0.2711 0.131334 1.05203;
432, -1.154025 -0.06186 -0.714343 0.297636 -0.597601 -0.769113 0.050044 0.356059 -0.299888 -0.701312 0.533845 0.396628 1.825112;
433, -0.780121 0.540616 -0.340401 0.565045 -0.140852 -0.516676 -0.325712 -0.026772 -0.514072 -0.499559 0.542931 0.709024 2.0735;
434, -0.810363 0.061573 -0.700469 0.01218 -0.333452 -0.511401 0.017472 0.379383 -0.289266 -0.842302 0.184598 0.493761 1.828734;
435, -1.280504 0.71783 -0.372822 0.630983 -0.147092 -0.576674 -0.154566 0.181254 -0.440395 -0.546191 0.173122 0.275197 1.908932;
436, -0.112713 1.538214 0.384505 1.104938 -0.162104 -0.174821 0.018172 -0.208893 -0.125453 -0.001997 0.001889 0.171415 0.53708;
437, 0.633161 0.036702 -0.529513 0.478108 -0.309298 -1.020296 -0.553292 -0.05954 -0.321542 -0.515175 0.21911 0.322001 1.34009;
438, -1.111867 0.867393 -1.179476 0.617374 -0.385238 -0.828282 -0.039864 0.207914 -0.555545 -1.375809 -0.259943 -0.090128 1.116491;
439, -0.521598 0.665978 -1.090419 0.510074 -0.480553 -0.811248 -0.116183 0.356359 -0.524504 -1.307171 -0.238734 -0.231058 1.714548;
440, -1.056463 0.004435 -0.509819 0.36351 -0.414545 -0.605278 -0.357246 -0.092679 -0.847328 -0.977331 0.15364 0.026446 2.349744;
441, -0.654896 0.850914 0.059661 0.869517 -0.113066 -0.434084 -0.079599 -0.069232 -0.564788 -0.733754 -0.080644 0.03342 1.531701;
442, 0.30463 -0.731948 -0.513194 0.798397 -0.238054 -1.085161 -0.323718 0.052691 -0.674972 -1.207124 -0.489483 -0.078105 1.508206;
443, -1.332935 -0.459476 -0.414132 0.721106 -0.31273 -0.660379 -0.246429 -0.336092 -0.545605 -0.841851 -0.311197 0.000429 1.983815;
444, 0.38387 0.545324 0.165664 0.83731 0.279008 -0.214289 0.223584 0.022026 -0.281445 -0.46414 -0.273008 -0.122313 0.290392;
445, -0.374686 -0.705718 -0.107107 0.757453 -0.340093 -1.128335 -0.397593 0.0434 -0.553861 -1.08094 -0.442393 -0.128815 1.684235;
446, -1.551202 -0.077422 -0.685833 0.938366 -0.417737 -0.556992 -0.553513 -0.286139 -0.596729 -0.908778 -0.52171 0.358937 1.56811;
447, 0.177035 0.148434 -0.360286 0.735142 -0.157569 -0.477563 -0.181803 -0.090956 -0.244444 -0.485227 -0.134969 0.306606 0.617379;
448, 0.261756 -0.443482 -0.845057 0.600016 0.09346 -0.226344 -0.716342 -0.744972 -0.761743 -0.175765 0.234206 0.05335 1.328966;
449, -0.756963 0.389412 -0.871057 0.148925 -0.909499 -0.366097 -0.896847 -0.617851 -0.611385 -0.987097 -0.278083 -0.401164 0.550087;
450, -1.487877 -0.042636 -0.497922 0.227835 -0.841466 -0.395761 -0.460939 -0.344147 0.038603 0.153613 -0.430178 -0.35391 0.897098;
451, -0.247928 0.119971 -0.451381 0.031608 -0.81834 -1.313517 -1.08242 -0.378404 -0.369237 -0.473531 -0.333516 0.435826 0.881269;
452, -1.009011 -0.181446 -0.364571 0.412948 -0.506083 -0.556105 -0.551439 -0.612225 -0.665944 -0.535554 -0.058909 0.566851 1.712791;
453, 1.708308 0.79931 -0.449989 0.720535 0.219443 -0.028455 0.038663 0.178034 0.264715 -0.165671 -0.227682 -0.19284 0.980741;
454, 0.408196 0.024687 -0.123185 0.898416 0.299791 -0.275996 -0.298566 -0.259269 0.246499 -0.052219 -0.242847 -0.105158 1.524927;
455, -1.267185 -0.315232 -0.453408 0.763721 0.241579 -0.43546 -0.637194 -0.664307 -0.661235 -0.242029 0.171545 -0.188924 1.634416;
456, -1.733583 -0.235892 -0.751823 -0.312124 -1.090826 -1.343258 -0.740595 0.001083 0.139966 -0.670917 -0.327167 0.35365 1.74117;
457, -1.521862 -0.478593 -1.009051 0.636537 -0.7757 -0.678232 -0.202894 -0.040611 -0.379068 -0.793456 -0.552904 0.267152 0.971773;
458, -0.548195 -0.098335 -0.543226 0.403474 -0.70084 -0.697816 -0.629259 -0.343149 -0.284158 -0.345869 -0.182754 0.27204 0.65484;
459, -1.001891 0.319636 -1.106627 0.13144 -1.137825 -0.86739 -0.397474 0.176774 -0.112607 -0.711142 -0.505559 0.289107 1.055577;
460, -2.236178 -0.560261 -1.195002 0.372714 -0.81693 -0.931243 -0.371491 -0.097676 -0.025755 -0.518327 -0.47378 -0.132512 1.671333;
461, -0.379227 -0.346488 -0.976049 -0.287749 -0.794984 -0.650747 -0.657503 -0.136736 -0.185876 -0.176914 -0.386476 0.065813 1.410601;
462, -0.949928 -0.153533 -0.247502 0.573792 -0.426642 -0.876318 -0.955774 -0.854763 -0.478603 -0.023498 0.226076 0.297118 1.506529;
463, -0.652718 -0.115289 -0.832349 -0.550836 -0.732478 -0.656731 -0.991118 -0.165753 -0.157569 -0.307937 -0.302989 0.215164 1.207258;
464, -0.798179 0.198052 -0.785946 0.284444 -0.523172 -0.456147 -0.621944 -0.399658 -0.600081 -1.020663 -0.533845 -0.369978 0.746444;
465, -1.512793 0.293034 -1.069109 -0.357305 -0.542707 -1.000849 -0.753343 -0.060423 -0.667244 -1.276475 -0.58876 -0.416991 1.869116;
466, -1.543123 0.417309 -1.344454 0.096008 -0.142133 -0.374511 0.024324 -0.670186 -0.987026 -0.71303 -0.24463 -0.596552 1.622717;
467, -1.486787 -0.148371 -0.90429 0.287338 -0.648308 -0.550496 -0.182819 0.336968 -0.097795 -0.636284 -0.781278 -0.233832 1.158085;
468, -1.02374 0.234263 -1.125346 0.022655 -1.131445 -0.871582 -0.380356 0.304546 -0.020931 -0.538071 -0.734495 0.120756 1.370509;
469, -1.266452 -0.14885 -0.77561 0.168021 -0.884294 -0.687747 -0.269153 0.233667 -0.08308 -0.612061 -0.693571 -0.03731 0.814427;
470, -0.664815 -0.672268 -0.595443 0.25483 -0.392921 -0.673565 -0.602503 -0.539759 -0.018469 0.115646 0.129777 0.053046 1.496186;
471, 0.149613 0.557264 0.183766 0.649404 0.264617 -0.006732 -0.455541 -0.31118 -0.409542 -0.857528 -0.277181 -0.288246 0.604262;
472, -0.13309 0.424333 0.154289 0.604205 0.015059 -0.413982 -0.636068 -0.504161 -0.194793 -0.86042 -0.69121 -0.669395 1.260431;
473, -0.17191 0.292648 -0.110247 0.711321 0.100778 -0.262103 -0.775089 -0.297398 -0.28108 -0.835146 -0.681923 -0.653513 0.929714;
474, -0.375587 0.294737 -0.228014 0.368783 -0.093459 -0.421387 -0.799077 -0.769105 -0.478719 -0.619627 -0.297437 -0.379343 0.841912;
475, -0.904215 0.445511 -0.35456 0.686533 -0.224635 -0.346503 -0.846168 -0.794806 -0.665339 -1.178682 -0.350169 -0.654991 0.427303;
476, 0.096001 0.989457 -0.167501 0.456683 -0.33647 -0.39264 -0.979507 -0.893393 -0.846331 -1.268663 -0.683929 -0.732847 1.128842;
477, -1.145008 0.32719 -0.725426 0.530536 0.022828 -0.442194 -0.969029 -0.690278 -0.865899 -1.243357 -0.561127 -0.643671 0.548225;
478, -0.842224 0.610483 -0.390717 0.635639 -0.119451 -0.653888 -0.890934 -0.582398 -0.850386 -1.199184 -0.651806 -0.687257 0.854883;
479, -0.618093 0.362207 -0.58333 0.540634 -0.245607 -0.110657 -0.984791 -1.116137 -1.16744 -1.05275 -0.235489 -0.311688 0.474706;
480, -1.309706 0.360551 -0.430927 0.831432 -0.341233 -0.451179 -1.206398 -0.625842 -0.03939 -0.767437 -0.672478 -0.586657 0.75263;
481, -1.24283 0.134413 -0.739962 0.448196 -0.028312 0.128356 -0.483351 -0.672359 -0.670883 -0.858169 -0.406658 -0.426685 0.654372;
482, -0.82712 0.070252 -0.686386 0.155442 0.047187 -0.748123 -1.205623 -0.685601 -0.444309 -0.843873 -0.82014 -0.755262 0.994918;
483, -0.581896 0.745859 -0.465034 0.412024 -0.221492 -0.558585 -0.934052 -0.554121 -0.117506 -0.970688 -0.525941 -0.687282 0.242238;
484, -1.171352 0.687906 -0.660859 0.357817 -0.110532 -0.429114 -1.067762 -0.956441 -1.501462 -1.624982 -0.13986 0.144948 0.581499;
485, -0.882612 1.031394 -0.934985 0.189576 -0.539736 -1.509998 -0.895193 -0.059571 -0.30632 -1.110926 0.033596 -0.34863 0.850902;
486, -0.8835 0.300497 -0.345719 0.381761 0.159847 -0.667801 -0.752366 -0.63294 -0.386432 -0.819928 -0.197399 -0.323972 0.815389;
487, -1.085536 0.300026 -0.983484 -0.290505 -0.016258 -0.971073 -1.325492 -0.818128 -0.452898 -0.976007 -0.787458 -0.677328 0.671129;
488, -1.037213 0.531104 -0.918186 0.205958 -0.314982 -0.66502 -1.007546 -0.503584 -0.518117 -1.144542 -0.860921 -0.505032 1.010846;
489, -1.017712 0.547864 -0.690842 0.415514 -0.156242 -0.612748 -1.104204 -0.47741 -0.326542 -0.844798 -0.782379 -0.6529 0.423218;
490, -0.998618 0.488643 -0.621139 0.456642 -0.383565 -0.648829 -1.184421 -0.501556 -0.095689 -0.83723 -0.719703 -0.549427 0.34889;
491, -0.757656 0.319311 -0.55221 0.374241 -0.38787 -0.507993 -1.10509 -0.795947 -0.125378 -0.914017 -0.609554 -0.710343 0.416339;
492, 0.281636 0.309252 -0.535029 0.438144 -0.27294 -0.161803 -0.266797 -0.680867 -0.403557 -0.05729 -0.180667 -0.389674 0.323317;
493, -1.086599 0.444624 -0.584845 0.003229 -0.875108 -0.943291 -0.216222 -0.370478 -0.392866 -1.142421 -0.896759 -0.445087 0.400054;
494, -0.911995 0.3564 -0.625094 0.105533 -0.754722 -1.002148 -0.218521 -0.307 -0.136076 -1.155787 -1.150266 -0.611557 1.005558;
495, 1.191839 0.481225 -0.621641 0.524574 -0.033905 -0.522479 -0.528932 -0.509503 -0.180063 -0.269524 -0.116318 -0.094494 0.966241;
496, 0.12153 -0.13487 -1.258607 -0.388618 -1.045958 -1.274474 -0.859874 -0.410748 -0.351141 -0.610803 -0.444141 -0.427145 2.00559;
497, -0.653325 0.169881 -0.313514 -0.264555 -0.482761 -1.067732 -0.926635 -0.599285 -0.779274 -0.999364 -0.35266 -0.523716 0.561793;
498, -0.436749 -0.04995 -0.394837 -0.200325 -0.509097 -0.661696 -0.862783 -0.866014 -0.596529 -0.752536 -0.204212 -0.407982 0.659023;
499, -1.303255 0.182088 -0.786647 0.39664 -0.122958 -1.024131 -0.640611 -0.319375 -0.519324 -0.638937 -0.357534 0.064786 1.782819;
500, -0.625767 -0.234632 -0.540497 0.066553 -0.57845 -0.79281 -0.66903 -0.480518 -0.460961 -0.488277 -0.330471 -0.302418 1.2068;
501, -1.093101 0.026927 -0.713015 0.504079 -0.270022 -1.133593 -0.500324 -0.118548 -0.661776 -0.71976 -0.258715 0.185299 1.801342;
502, -0.834841 -0.399259 -0.751207 0.187174 -0.61885 -0.814016 -0.555841 -0.410614 -0.439893 -0.37299 -0.437573 -0.124709 2.250339;
503, -1.751626 0.085546 -0.390564 0.227526 -0.458765 -0.617268 -0.748509 -0.472709 -0.142259 -0.096181 -0.543351 -0.164183 1.553485;
504, 0.532054 0.230648 -0.306895 0.209874 -0.315534 -0.843266 -0.584675 -0.575119 -0.536157 -0.536825 -0.490687 -0.046852 1.833395;
505, -0.487489 0.128438 -0.321277 0.844356 -0.027218 -0.930561 -0.444319 -0.291045 -0.810098 -0.751817 -0.34918 0.259947 1.750333;
506, -0.327435 0.370924 -0.309263 0.84374 0.11686 -1.133102 -0.707342 -0.157681 -0.361759 -0.91031 -0.661648 0.110517 2.163577;
507, -0.567449 0.724257 -0.087943 1.136186 0.118016 -0.70596 -0.068449 0.143797 -0.215584 -1.196449 -0.948346 -0.097861 2.027996;
508, -0.256371 0.355582 -0.312803 1.015652 0.192668 -1.099237 -0.771813 -0.190741 -0.297823 -0.908113 -0.875891 -0.12993 2.025731;
509, 0.406537 0.211366 -0.306742 0.541626 -0.02888 -0.93634 -0.211436 0.109835 -0.452055 -0.545083 -0.182 -0.03905 1.604331;
510, 0.535879 -0.005694 -0.311772 1.038738 0.228166 -0.901409 -0.707848 0.147122 -0.240029 -0.839674 -0.740656 -0.189624 2.17218;
511, 0.138627 0.686321 0.070197 0.926782 0.266848 -0.415339 -0.168674 0.446898 -0.320985 -1.04058 -0.783861 -0.081076 2.217459;
512, 0.132349 -0.417769 -0.291301 0.824306 0.306185 -0.543651 -0.642489 -0.175488 -0.186488 -0.898925 -1.075329 -0.290658 2.240226;
513, -0.512395 -0.435665 -0.127196 0.589724 0.082057 -0.50215 -0.376905 -0.129804 -0.359989 -0.954906 -1.038558 -0.238714 1.769493;
514, 0.76122 0.080956 -0.206408 0.974306 0.023513 -0.667786 -0.277227 0.140905 -0.29056 -1.200339 -0.716377 0.104856 1.962301;
515, -1.20869 0.240672 0.233989 0.809672 -0.001529 -0.697567 -0.557716 -0.438052 -0.821367 -0.46789 0.40367 0.43174 2.239877;
516, -0.231688 0.334239 0.1198 0.869535 -0.072084 -0.647891 -0.363705 0.049274 -0.202405 -0.751295 -0.786195 -0.457914 1.830976;
517, -1.59504 0.005546 -0.186118 0.722553 -0.284737 -0.987838 -0.730984 -0.319934 -0.24303 -0.924411 -1.054038 -0.312768 2.12719;
518, 1.564683 0.3963 -0.39114 0.840473 -0.151932 -0.68923 -0.397446 -0.078276 -0.252746 -1.442668 -1.165121 -0.071098 1.240984;
519, 0.838637 0.570123 0.081494 1.047133 0.494393 -0.408983 -0.275252 -0.184061 -0.019187 -0.56508 -0.436048 0.120808 1.179811;
520, 1.017295 0.22785 -0.310031 0.423583 -0.077534 -0.557786 -0.045574 -0.090022 -0.606514 -0.779855 -0.458332 -0.05034 2.005773;
521, -1.286841 -0.117517 -0.227135 1.007903 0.251403 -0.472578 -0.256648 -0.742086 -0.996333 -0.207702 0.158373 0.158369 1.758011;
522, 1.148561 0.614128 -0.045898 0.59725 0.276301 -0.994449 -0.575974 -0.227129 -0.419375 -0.874604 -0.468588 0.159596 0.959359;
523, -0.355669 0.790955 -0.106447 1.072147 0.18937 -0.687243 -0.209923 0.10784 -0.211912 -1.026109 -1.059045 -0.041146 2.102958;
524, 0.296699 0.347787 -0.135306 0.910277 0.357689 -0.737374 -0.45611 -0.112267 -0.489615 -0.752845 -0.717608 -0.187481 2.816298;
525, -0.728919 -0.557664 -0.227197 0.927906 0.294134 -0.387355 -0.198132 -0.335162 -0.862031 -0.701493 -0.159134 0.071461 2.431917;
526, 0.237384 0.284821 -0.229998 0.852492 0.511784 -0.376459 -0.323216 -0.256275 -0.500784 -0.835512 -0.574275 -0.176986 1.893214;
527, -0.326753 0.31335 -0.43283 0.540665 0.097606 -0.624713 -0.39091 -0.232764 -0.135727 -0.461029 -0.453344 -0.005842 2.100815;
528, -0.729207 -0.175962 -0.031711 1.135303 0.054689 -0.474327 -0.364359 -0.359264 -0.88257 -0.710135 -0.214625 0.319027 1.860862;
529, -0.80355 -0.344864 -0.513835 0.45049 -0.015317 -0.497629 -0.586274 -0.257533 -0.541978 -0.668474 -0.250517 0.070335 0.984673;
530, 0.068203 -0.43045 -0.558351 0.54367 -0.175293 -0.768552 -0.41319 -0.047926 -0.164864 -0.938945 -0.654237 -0.27657 1.828074;
531, -0.74534 0.698196 -0.541427 -0.681663 -0.121936 -0.791363 0.034161 0.162629 0.261917 -0.33225 -0.71356 -0.46266 1.762343;
532, -0.6573 -0.733901 -1.986474 -0.595075 0.130765 -0.541619 -1.031704 -0.305772 0.349216 -0.813057 -0.1115 0.399319 1.23644;
533, -2.185527 -0.14505 -1.130598 -0.473809 -0.288694 -0.90241 -1.064069 -1.065192 -0.63298 -0.644418 0.092738 0.262708 1.860231;
534, -1.33143 -0.934302 -1.129896 -0.217296 -0.949175 -1.452075 -1.055056 -0.268298 0.040669 -0.204624 0.741871 0.851544 2.18272;
535, -2.750607 -1.387957 -1.134425 0.35816 0.359377 0.153052 -1.992279 -1.002482 0.598614 0.009867 0.462225 0.66924 2.008263;
536, -1.638026 -0.766689 -1.415387 0.913197 0.157031 -1.862391 -0.70375 -0.508968 -0.59679 0.361968 1.646417 1.260902 0.267652;
537, -1.821893 -0.299885 -1.072505 -0.082793 -0.222539 -0.487141 -1.14854 -0.375505 0.065357 -0.651978 0.802959 0.944072 1.313521;
538, -1.554936 -0.639952 -1.436167 -0.176908 -0.243157 -0.444791 -1.203012 -0.57263 0.19106 0.268416 0.670053 0.211077 2.128948;
539, -1.359979 0.348531 -1.697781 -0.983045 -0.54217 -1.083445 -1.392146 0.219371 0.494392 -0.345993 1.536827 1.325434 1.23834;
540, -1.35216 -0.780983 -0.980325 0.318223 -0.022233 -0.786954 -0.639789 0.365456 0.614279 0.178568 0.648382 0.048236 1.646916;
541, -2.708821 -0.828714 -0.977037 1.120536 -0.2133 -1.285477 -1.211887 -0.522626 0.806514 0.540296 1.454837 1.416257 1.735958;
542, -1.516353 -0.918382 -1.535059 0.771409 0.268244 -1.030835 -1.142402 -0.276542 0.30845 0.027865 1.310246 0.654107 1.117488;
543, -2.58193 -0.922478 -1.207969 0.818034 -0.303009 -0.931635 -0.878966 -0.71459 -0.563852 -0.272005 -0.116459 0.746094 1.359661;
544, -1.262456 -0.045715 -1.537355 -0.063218 -0.23875 -1.36711 -1.060015 -0.240231 -0.230487 -0.145847 0.827289 1.419787 0.828839;
545, -2.187581 -0.638824 -1.606638 -0.712441 -0.052587 -0.716514 -1.076137 -0.663102 -1.21605 -0.956521 0.260109 0.161114 1.67822;
546, -1.517313 -0.117711 -1.484299 -0.369404 -0.588975 -1.736327 -0.670908 0.128337 -0.68051 -0.417513 0.335915 0.823634 1.199604;
547, -1.857575 -1.143572 -1.425596 0.201892 0.151408 -0.905214 -0.994523 -0.655028 -0.67367 -0.70477 0.245411 0.767891 1.011732;
548, -1.849017 -0.992367 -1.831052 0.069384 0.225936 -1.991747 -1.137492 -0.416045 -1.083746 -1.300997 0.08028 0.064121 0.950052;
549, -1.104734 -0.340527 -1.319533 0.717744 -0.174685 -1.992678 -0.412171 -0.795564 -1.259477 -1.068838 -0.473007 0.006825 1.423302;
550, -0.701052 -0.370642 -1.592201 0.525355 -0.631512 -1.616051 -0.399862 -0.756798 -1.243653 -1.022244 -0.514529 -0.678888 1.636589;
551, -1.957335 -0.100276 -1.58705 -0.22202 -0.314015 -1.350506 -0.728695 -0.033789 -0.914114 -1.413595 -0.772194 -0.707271 2.021186;
552, -1.512887 -0.653593 -1.802184 -0.088288 -0.980629 -1.250288 -0.772483 0.053922 -0.187425 -1.223607 -0.815586 -0.154992 1.69249;
553, -1.446 0.144367 -1.319078 0.452246 -0.342644 -0.627705 -1.247969 -0.43216 -0.388605 -0.150046 -0.105749 -0.288553 1.609709;
554, 0.268661 -0.763228 -1.023187 -0.050217 -0.787678 -0.871797 -0.687723 -0.360098 -0.351797 -0.296374 -0.169011 0.137372 2.693859;
555, -1.13513 0.05035 -0.409107 0.412322 -0.492366 -0.584173 -0.496413 -0.1808 -0.692202 -0.039902 0.477754 0.416828 2.014794;
556, 0.818479 0.530564 0.541382 1.465981 0.184463 -0.888806 -0.56931 -0.12172 -0.013751 -0.483493 -0.17958 0.131204 3.059142;
557, -0.367681 -0.625621 -0.271709 1.075604 -0.353406 -0.849134 -0.514545 0.092736 -0.049301 -0.476693 -0.838501 -0.435259 3.059382;
558, 0.814546 -0.653659 0.046121 0.997959 -0.088716 -0.692813 -0.829367 -0.093968 0.036398 -0.658757 -0.679379 -0.163348 2.296589;
559, -0.503876 -0.600179 -0.097772 1.112048 -0.168964 -0.582141 -1.015346 -0.247598 -0.255886 -1.032906 -0.806905 0.021743 1.767428;
560, -0.265086 -0.160578 -0.307945 0.896954 -0.375147 -0.755379 -1.168649 -0.351716 0.204847 -0.743573 -0.662906 0.189011 1.833366;
561, -0.348768 -0.236079 -0.274585 1.023881 -0.21307 -0.491747 -0.748174 -0.067094 0.168694 -0.757141 -0.643288 0.080297 1.852111;
562, -0.323426 0.017737 -0.325252 0.917207 -0.352425 -0.506293 -0.930687 -0.212422 0.107277 -0.753069 -0.639702 0.177566 1.73416;
563, 0.541748 -0.341109 -0.279876 0.594534 -0.159837 -0.833857 -0.816687 -0.111172 0.125506 -0.663573 -0.378269 0.575631 1.848568;
564, 0.37306 -0.005615 -0.197124 0.709005 0.260837 -0.413996 -0.724723 0.083395 -0.163913 -0.824526 0.039586 0.32501 2.192639;
565, -0.449379 0.145124 -0.213657 0.543904 -0.006852 -0.524261 -0.816012 -0.454908 -0.449534 -0.249378 0.223525 0.024519 1.655213;
566, -0.305356 0.094133 0.091509 1.082642 0.272979 -0.491196 -0.674449 -0.057311 -0.585714 -0.911934 -0.032044 0.308689 2.155499;
567, -0.669441 -0.226653 -0.45346 0.560347 -0.514267 -0.492414 -0.538373 -0.201942 -0.569192 -0.153094 0.09123 0.159119 1.992985;
568, -0.669582 0.006455 -0.404666 0.385263 -1.116014 -0.727287 -0.636774 -0.663427 -0.797568 0.134464 0.298939 0.386893 1.657058;
569, -0.067259 0.245999 -0.249898 0.457072 -0.150053 -0.585391 -0.451147 -0.485353 -0.379129 -0.530367 -0.797418 -0.020917 1.426507;
570, -0.97527 -0.329723 -0.118152 0.715581 -0.197586 -0.51816 -0.495556 -0.622292 -0.630345 -0.262813 -0.056713 0.057103 1.640539;
571, 0.773569 -0.320002 -0.37215 0.614547 -0.12633 -0.698798 -0.655142 -0.440816 -0.375324 -0.362898 -0.105779 -0.004857 1.867631;
572, -0.682812 0.046609 -0.402444 0.367686 -0.68398 -1.251978 -0.810225 -0.127025 -0.50209 -0.590291 -0.490247 -0.139553 1.845941;
573, -1.092593 0.127598 -0.199789 0.654555 -0.614638 -0.687515 -0.936634 -0.784144 -0.499842 -0.146815 0.257026 0.440959 1.208653;
574, -1.216162 -0.539436 -0.937569 -0.476009 -0.896728 -1.070021 -0.507775 0.205334 -0.16572 -0.820288 -0.817095 0.120024 1.234721;
575, -1.351837 -0.688716 -1.253727 0.349645 -0.032967 -0.482153 -0.48542 -0.213735 -0.483565 -1.307022 -0.969274 -0.498586 1.374639;
576, -1.014265 0.093139 -1.39961 -0.043356 0.301504 0.12973 -0.952262 -1.336835 -0.518357 -0.452193 -0.517154 -0.19129 0.565724;
577, -1.705292 -1.071381 -1.302706 -0.266351 -0.333232 -0.447708 -0.209594 -0.532927 -0.709726 -1.29779 -1.120566 -0.832859 2.078695;
578, -1.606296 -0.482065 -1.204285 -0.126717 -0.216976 -1.322743 -0.965736 -1.249054 -1.121354 -0.983491 -0.485935 0.177094 1.339154;
579, -1.818406 -0.175183 -1.182563 0.194174 -0.031187 -0.215626 -1.243853 -1.309903 -0.615775 -0.930228 -0.771387 0.224665 1.214557;
